8547,10C,1230,219,20,473,36,1082,0,$GPVTG,0.00,T,,M,0.31,N,0.57,K,N*32
20,10D,11,2,20,460,37,1200,0,$GPRMC,163937.151,V,,,,,0.28,0.00,260115,,,N*4A
49,104,60,2,20,435,113,1228,0,$GPVTG,0.00,T,,M,0.28,N,0.52,K,N*3F
2443,20,626,-13,1061,0,$GPGGA,163939.651,,,,,0,2,,,M,,M,,*4F
2420,20,184,26,1146,1,$GPRMC,163942.051,V,,,,,0.21,301.24,260115,,,N*44
24,10C,843,2,20,427,36,1264,0,$GPVTG,301.24,T,,M,0.21,N,0.38,K,N*3E
47,10D,20,2,20,342,-73,1193,1,$GPGGA,163942.151,,,,,0,2,,,M,,M,,*44
48,104,27,2,20,290,19,1092,4,$GPRMC,163942.151,V,,,,,0.28,301.24,260115,,,N*4C
2440,20,148,-58,1213,0,$GPVTG,301.24,T,,M,0.26,N,0.48,K,N*3E
2420,20,402,-20,1003,0,$GPRMC,163947.051,V,,,,,0.05,301.24,260115,,,N*47
24,10C,802,2,20,373,-27,981,0,$GPVTG,301.24,T,,M,0.05,N,0.09,K,N*3A
47,10D,0,2,20,393,-28,1024,0,$GPGGA,163947.151,,,,,0,2,,,M,,M,,*41
48,104,34,2,20,397,-66,1044,1,$GPRMC,163947.151,V,,,,,0.05,301.24,260115,,,N*46
2445,20,518,-232,1054,1,$GPRMC,163949.551,V,,,,,0.06,301.24,260115,,,N*4F
20,146,12,2,20,525,-248,839,6,$GPRMC,163949.651,V,,,,,0.09,301.24,260115,,,N*43
44,10C,1297,5,20,486,-320,987,0,$GPVTG,301.24,T,,M,0.09,N,0.16,K,N*38
45,10D,11,2,20,477,-313,925,0,$GPRMC,163949.751,V,,,,,0.10,301.24,260115,,,N*4A
57,104,77,2,20,529,-359,906,0,$GPVTG,301.24,T,,M,0.10,N,0.18,K,N*3E
2439,20,512,-47,1073,0,$GPGGA,163952.251,,,,,0,2,,,M,,M,,*46
2420,20,426,-12,1030,0,$GPRMC,163954.651,V,,,,,0.20,301.24,260115,,,N*44
29,10C,1143,3,20,360,-26,1106,0,$GPVTG,301.24,T,,M,0.20,N,0.36,K,N*31
47,10D,28,2,20,296,-28,1064,0,$GPGGA,163954.751,,,,,0,2,,,M,,M,,*45
47,104,0,2,20,353,-71,1062,1,$GPRMC,163954.751,V,,,,,0.24,301.24,260115,,,N*41
2441,20,377,168,1157,0,$GPGGA,163957.251,,,,,0,2,,,M,,M,,*43
26,133,101,2,20,230,187,882,1,$GPRMC,163957.251,V,,,,,0.05,301.24,260115,,,N*44
48,10C,1217,2,20,432,262,904,0,$GPVTG,301.24,T,,M,0.05,N,0.09,K,N*3A
47,10D,21,2,20,318,205,940,0,$GPRMC,163957.351,V,,,,,0.04,301.24,260115,,,N*44
49,104,68,2,20,400,300,791,0,$GPVTG,301.24,T,,M,0.04,N,0.08,K,N*3A
2441,20,460,33,793,0,$GPRMC,163959.851,V,,,,,0.88,28.51,260115,,,N*7F
27,131,11042,2,20,552,97,1040,0,$GPVTG,28.51,T,,M,0.88,N,1.62,K,N*09
48,10C,1605,5,20,676,-124,974,1,$GPGGA,163959.951,,,,,0,3,,,M,,M,,*47
43,10D,27,2,20,552,39,776,1,$GPRMC,163959.951,V,,,,,0.91,33.18,260115,,,N*71
47,104,97,2,20,620,71,951,1,$GPVTG,33.18,T,,M,0.91,N,1.69,K,N*0D
2442,20,458,61,881,0,$GPRMC,164002.598,A,3659.1815,N,12200.0486,W,13.52,27.16,260115,,,A*70
36,11F,29,2,20,431,-8,979,0,$GPVTG,27.16,T,,M,13.52,N,25.06,K,A*0B
48,10C,1386,2,20,482,96,909,5,$GPGGA,164002.700,3659.1831,N,12200.0472,W,1,6,1.93,11.4,M,-26.6,M,,*5C
42,10D,37,2,20,446,-5,894,0,$GPRMC,164002.700,A,3659.1831,N,12200.0472,W,13.73,27.05,260115,,,A*7F
49,104,67,2,20,483,20,1061,0,$GPGGA,164002.804,3659.1862,N,12200.0446,W,1,6,1.93,15.0,M,-26.6,M,,*56
2443,20,411,12,1089,0,$GPRMC,164005.214,A,3659.2100,N,12200.0356,W,19.70,19.52,260115,,,A*77
2428,20,263,42,1070,0,$GPRMC,164007.595,A,3659.2232,N,12200.0328,W,21.98,19.25,260115,,,A*7D
37,10C,1440,2,20,332,5,1336,0,$GPRMC,164007.694,A,3659.2238,N,12200.0327,W,22.06,19.46,260115,,,A*7B
47,10D,38,2,20,310,24,1115,0,$GPVTG,19.46,T,,M,22.06,N,40.87,K,A*0A
48,104,0,5,20,202,-189,1087,0,$GPRMC,164007.793,A,3659.2243,N,12200.0325,W,22.12,19.54,260115,,,A*75
2437,20,187,283,866,0,$GPRMC,164010.196,A,3659.2336,N,12200.0246,W,19.20,19.69,260115,,,A*70
2429,20,188,331,1186,1,$GPVTG,349.32,T,,M,15.78,N,29.25,K,A*35
28,10C,952,3,20,306,310,1161,0,$GPRMC,164012.696,A,3659.2385,N,12200.0242,W,15.73,346.85,260115,,,A*48
47,10D,25,2,20,441,269,1292,5,$GPVTG,346.85,T,,M,15.73,N,29.14,K,A*3F
42,104,84,2,20,529,283,1466,1,$GPRMC,164012.796,A,3659.2389,N,12200.0245,W,15.64,344.30,260115,,,A*48
2440,20,485,38,902,0,$GPRMC,164015.202,A,3659.2453,N,12200.0360,W,16.18,300.28,260115,,,A*40
37,146,11,2,20,506,-47,738,1,$GPVTG,300.28,T,,M,16.18,N,29.98,K,A*30
48,10C,1237,3,20,640,26,849,0,$GPRMC,164015.302,A,3659.2454,N,12200.0365,W,16.49,299.78,260115,,,A*43